Tran_Id	Cust_Id	Acct_Nbr	Channel_Nbr	Merchant_SIC	Session_Id	Tran_Duration	Tran_Date	Tran_Time	Tran_Amt	Principal_Amt	Interest_Amt	New_Balance	Merchant_Name	Merchant_City	Merchant_State	Merchant_Postal_Code	Tran_Code	Channel
16	1363078	4561143213630784	0	1200	126169	26	4/25/1995	111719	56.27	56.27	0.00	899.28	April-May Dept Store	Honolulu            	HI	96822	CG	E
1	1363264	4561143213632644	0	1000	167841	38	1/3/1995	123037	83.14	83.14	0.00	134.83	Lala Land           	Jersey City         	NJ	07311	CG	E
16	1363081	4561143213630814	0	1200	126464	42	6/10/1995	223439	127.78	127.78	0.00	1963.86	Limitless Clothing  	Louisville          	KY	40255	CG	E
1	1363265	4561143213632654	0	100	168622	42	5/21/1995	122620	120.44	120.44	0.00	120.44	Carol's Café        	Buffalo             	NY	14241	CG	E
16	1363082	4561143213630824	0	900	126550	35	6/13/1995	191141	55.64	55.64	0.00	298.26	Surplus Servers     	Arlington           	TX	76004	CG	E
1	1363266	4561143213632664	52	?	168918	82	3/11/1995	202720	0.00	0.00	0.00	0.00	?	?	?	?	IQ	B
16	1363083	4561143213630834	0	?	126721	0	7/6/1995	?	96.99	93.83	3.16	516.42	?	?	?	?	PM	M
1	1363269	4561143213632684	0	?	169920	0	1/2/1995	?	189.99	163.61	26.38	1709.86	?	?	?	?	PM	M
16	1363085	4561143213630844	0	100	126983	35	12/7/1995	010644	47.39	47.39	0.00	1700.00	Flying Burrito Res. 	Tulsa               	OK	74150	CG	E
1	1363271	4561143213632714	0	?	171445	0	1/2/1995	?	1215.38	1193.69	21.69	679.13	?	?	?	?	PM	M
16	1363086	4561143213630864	0	200	127279	18	8/5/1995	204622	36.93	36.93	0.00	180.73	Tollie's Toys       	Tulsa               	OK	74120	CG	E
1	1363272	4561143213632724	1	?	171869	40	8/19/1995	120804	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
16	1363087	4561143213630874	0	?	127362	0	6/5/1995	?	100.95	91.48	9.47	908.52	?	?	?	?	PM	M
1	1363275	4561143213632754	0	?	172293	0	1/2/1995	?	203.74	197.98	5.76	210.80	?	?	?	?	PM	M
16	1363089	4561143213630884	0	300	127597	37	4/7/1995	181905	38.48	38.48	0.00	172.00	Rent-a-Wreck        	Austin              	TX	78782	CG	E
1	1363282	4561143213632824	0	1200	173938	17	1/5/1995	080209	146.41	146.41	0.00	192.83	Suitable Suits      	Washington          	DC	20216	CG	E
16	1363094	4561143213630934	0	1000	128375	43	5/23/1995	212952	89.81	89.81	0.00	1000.00	Tim's Trout Fishing 	St Paul             	MN	55168	CG	E
1	1363283	4561143213632834	0	200	174037	23	4/20/1995	093359	214.27	214.27	0.00	214.27	Llama World         	New York City       	NY	10229	CG	E
16	1363101	4561143213631014	0	?	130126	0	9/1/1995	?	384.35	382.27	2.08	736.14	?	?	?	?	PM	M
1	1363284	4561143213632844	0	?	174267	0	1/6/1995	?	844.67	832.94	11.73	0.00	?	?	?	?	PM	M
16	1363102	4561143213631024	7	?	130170	31	12/16/1995	144533	0.00	0.00	0.00	1000.00	?	?	?	?	IQ	K
1	1363287	4561143213632874	0	400	174881	23	1/6/1995	201139	13.39	13.39	0.00	732.43	Gus' Gas Station    	Cincinnati          	OH	45217	CG	E
16	1363103	4561143213631034	0	800	130357	38	4/13/1995	040414	315.19	315.19	0.00	2200.00	Flea Trap Motel     	San Antonio         	TX	78289	CG	E
1	1363289	4561143213632884	0	400	174974	30	1/3/1995	222053	179.78	179.78	0.00	2066.49	Gus' Gas Station    	Fresno              	CA	93729	CG	E
16	1363107	4561143213631074	0	100	131224	22	9/4/1995	085832	14.40	14.40	0.00	14.40	The Big Squid       	Jacksonville        	FL	32205	CG	E
1	1363291	4561143213632914	0	200	175524	24	6/7/1995	105316	302.47	302.47	0.00	302.47	Buy The Book        	Fort Worth          	TX	76113	CG	E
16	1363108	4561143213631084	0	?	131336	0	5/7/1995	?	504.11	499.92	4.19	17.52	?	?	?	?	PM	M
1	1363294	4561143213632944	0	800	175888	22	12/26/1995	045800	82.52	82.52	0.00	82.52	Landfill Lodge      	Riverside           	CA	92506	CG	E
16	1363113	4561143213631134	0	100	132078	39	12/29/1995	231444	242.39	242.39	0.00	448.47	Fifi's Cabaret      	Phoenix             	AZ	85053	CG	E
1	1363296	4561143213632964	1	?	176168	45	1/5/1995	203035	518.04	512.01	6.03	8.96	?	?	?	?	PM	C
16	1363117	4561143213631174	0	200	132220	27	5/26/1995	150322	659.93	659.93	0.00	1487.87	Carrie's Cards      	Jacksonville        	FL	32231	CG	E
1	1363297	4561143213632974	1	?	176756	24	1/3/1995	122827	0.00	0.00	0.00	805.70	?	?	?	?	IQ	V
16	1363123	4561143213631234	0	?	132687	0	7/6/1995	?	283.59	247.64	35.95	2552.36	?	?	?	?	PM	M
1	1363302	4561143213633024	0	200	179321	35	1/2/1995	194154	465.06	465.06	0.00	2196.45	Buy The Book        	New York City       	NY	10133	CG	E
16	1363126	4561143213631264	0	1000	133393	43	6/21/1995	002051	146.34	146.34	0.00	2602.21	Lala Land           	St Paul             	MN	55136	CG	E
1	1363303	4561143213633034	0	700	179603	33	4/30/1995	170115	54.61	54.61	0.00	54.61	Gary's Grocery      	Los Angeles         	CA	90024	CG	E
16	1363128	4561143213631284	0	?	133931	0	9/3/1995	?	152.47	152.47	0.00	0.00	?	?	?	?	PM	M
1	1363306	4561143213633064	0	200	181227	32	2/20/1995	150523	240.74	240.74	0.00	240.74	Dog World           	Sacramento          	CA	94210	CG	E
16	1363129	4561143213631294	0	1000	134003	17	10/21/1995	162004	68.33	68.33	0.00	319.22	Casino Royale       	New York City       	NY	10215	CG	E
1	1363307	4561143213633074	0	?	181702	0	1/4/1995	?	2031.14	2002.36	28.78	482.21	?	?	?	?	PM	M
16	1363130	4561143213631304	0	800	134169	40	4/4/1995	113302	296.54	296.54	0.00	955.72	Landfill Lodge      	Louisville          	KY	40279	CG	E
1	1363311	4561143213633114	0	200	182337	42	12/3/1995	232224	192.28	192.28	0.00	192.28	Randy's Records     	Los Angeles         	CA	90066	CG	E
16	1363135	4561143213631354	0	700	134958	16	7/23/1995	122659	55.39	55.39	0.00	208.47	Mary's Market       	Anaheim             	CA	92819	CG	E
1	1363312	4561143213633124	0	1000	182574	35	9/22/1995	170222	22.81	22.81	0.00	22.81	Wally World         	Los Angeles         	CA	90123	CG	E
16	1363138	4561143213631384	0	100	135065	24	3/4/1995	143134	75.05	75.05	0.00	948.83	Olive Oil Restaurant	Los Angeles         	CA	90157	CG	E
1	1363313	4561143213633134	0	?	182648	0	1/2/1995	?	787.71	775.37	12.34	100.49	?	?	?	?	PM	M
16	1363140	4561143213631404	1	?	135360	27	6/4/1995	144643	90.25	80.23	10.02	919.77	?	?	?	?	PM	C
1	1363314	4561143213633144	0	100	182798	18	1/3/1995	152334	48.67	48.67	0.00	2441.83	Fifi's Cabaret      	Houston             	TX	77098	CG	E
16	1363142	4561143213631424	0	700	135915	18	5/25/1995	102708	371.55	371.55	0.00	1048.09	Mary's Market       	Chicago             	IL	60660	CG	E
1	1363316	4561143213633164	0	?	183092	0	1/2/1995	?	78.12	67.27	10.85	703.06	?	?	?	?	PM	M
16	1363160	4561143213631604	2	?	138385	19	4/12/1995	221417	0.00	0.00	0.00	278.31	?	?	?	?	IQ	K
1	1363317	4561143213633174	0	?	183278	0	1/3/1995	?	1060.82	1046.09	14.73	0.00	?	?	?	?	PM	M
16	1363164	4561143213631644	0	?	139300	0	3/4/1995	?	133.82	133.26	0.56	478.11	?	?	?	?	PM	M
1	1363322	4561143213633214	0	?	183697	0	1/1/1995	?	1666.61	1642.56	24.05	433.95	?	?	?	?	PM	M
16	1363170	4561143213631704	0	?	141412	0	5/3/1995	?	616.65	614.31	2.34	55.80	?	?	?	?	PM	M
1	1363323	4561143213633234	0	?	184326	0	1/6/1995	?	1352.07	1269.14	82.93	5890.60	?	?	?	?	PM	M
16	1363173	4561143213631734	0	100	142496	37	4/15/1995	193942	123.84	123.84	0.00	1400.00	Dale's Donuts       	Anaheim             	CA	92822	CG	E
1	1363327	4561143213633274	0	100	184681	24	4/2/1995	202628	117.27	117.27	0.00	117.27	Olive Oil Restaurant	Portland            	OR	97297	CG	E
16	1363175	4561143213631754	0	?	143040	0	3/1/1995	?	606.46	606.46	0.00	0.00	?	?	?	?	PM	M
1	1363328	4561143213633284	0	1300	185030	23	4/15/1995	105610	17.21	17.21	0.00	17.21	Terry's Trucks      	Tulsa               	OK	74159	CG	E
16	1363182	4561143213631824	0	100	144411	19	6/15/1995	065849	58.73	58.73	0.00	3478.78	Zorba's Hideaway    	Houston             	TX	77037	CG	E
1	1363331	4561143213633314	0	?	185213	0	1/6/1995	?	6776.64	6701.53	75.11	873.03	?	?	?	?	PM	M
16	1363184	4561143213631844	0	1000	145009	16	11/26/1995	144115	24.64	24.64	0.00	633.56	Tim's Trout Fishing 	Toledo              	OH	43691	CG	E
1	1363335	4561143213633354	0	100	186607	43	1/2/1995	162527	95.56	95.56	0.00	229.74	Fifi's Cabaret      	Minneapolis         	MN	55446	CG	E
16	1363185	4561143213631854	1	?	145093	39	12/4/1995	121324	100.82	92.65	8.17	907.35	?	?	?	?	PM	C
1	1363342	4561143213633424	0	?	188203	16	1/2/1995	114649	168.86	160.18	8.68	456.21	?	?	?	?	PM	E
16	1363187	4561143213631874	0	1000	145440	27	7/25/1995	122211	337.19	337.19	0.00	2300.00	Tim's Trout Fishing 	Mesa                	AZ	85211	CG	E
1	1363344	4561143213633444	0	500	189076	35	1/2/1995	112446	127.94	127.94	0.00	817.98	Wing-and-Prayer Air 	Phoenix             	AZ	85054	CG	E
16	1363193	4561143213631934	0	1200	146276	25	6/15/1995	144422	48.89	48.89	0.00	563.65	April-May Dept Store	New York City       	NY	10278	CG	E
1	1363345	4561143213633454	0	1000	189582	27	1/4/1995	150709	293.44	293.44	0.00	2700.00	Tim's Trout Fishing 	Tucson              	AZ	85705	CG	E
16	1363194	4561143213631944	0	1000	146376	27	7/6/1995	192149	82.15	82.15	0.00	104.76	Gilligan's Island   	Kansas City         	MO	64163	CG	E
1	1363349	4561143213633484	0	?	190127	0	1/6/1995	?	37.81	34.54	3.27	197.75	?	?	?	?	PM	M
16	1363195	4561143213631954	0	900	146441	36	12/3/1995	232844	202.01	202.01	0.00	998.55	Surplus Servers     	Kansas City         	MO	64107	CG	E
1	1363352	4561143213633524	1	?	190883	60	1/2/1995	142733	580.49	570.62	9.87	130.37	?	?	?	?	PM	C
16	1363196	4561143213631964	0	1200	146961	39	2/25/1995	095541	261.70	261.70	0.00	1399.61	Limitless Clothing  	Los Angeles         	CA	90087	CG	E
1	1363353	4561143213633534	0	?	191301	0	1/2/1995	?	371.22	365.66	5.56	114.00	?	?	?	?	PM	M
16	1363197	4561143213631974	0	100	148104	38	4/16/1995	034149	52.74	52.74	0.00	456.51	Fifi's Cabaret      	Sacramento          	CA	94254	CG	E
1	1363354	4561143213633544	0	100	191729	16	1/7/1995	002405	86.41	86.41	0.00	2805.34	Lisa's Pasta Bar    	New York City       	NY	10101	CG	E
16	1363199	4561143213631994	0	?	148342	0	9/1/1995	?	432.27	432.10	0.17	34.37	?	?	?	?	PM	M
1	1363355	4561143213633554	0	?	192096	0	1/5/1995	?	442.29	411.66	30.63	2232.28	?	?	?	?	PM	M
16	1363200	4561143213632004	1	?	148406	17	5/27/1995	122349	0.00	0.00	0.00	621.32	?	?	?	?	IQ	V
1	1363357	4561143213633564	0	1100	192186	21	1/6/1995	004042	15.03	15.03	0.00	497.18	Linda's Lighting    	San Francisco       	CA	94124	CG	E
16	1363204	4561143213632044	0	900	149193	29	10/9/1995	100221	92.88	92.88	0.00	1018.58	Surplus Servers     	Chicago             	IL	60624	CG	E
1	1363361	4561143213633614	0	?	192940	0	1/2/1995	?	861.33	849.37	11.96	0.00	?	?	?	?	PM	M
16	1363205	4561143213632054	0	?	149275	0	9/5/1995	?	22.31	21.39	0.92	83.51	?	?	?	?	PM	M
1	1363364	4561143213633644	0	?	193367	0	1/4/1995	?	1804.52	1783.86	20.66	0.00	?	?	?	?	PM	M
16	1363206	4561143213632064	0	1100	149364	17	12/7/1995	184009	493.57	493.57	0.00	2274.03	Larry's Lumber      	Fresno              	CA	93768	CG	E
1	1363365	4561143213633654	0	1200	193858	44	8/29/1995	031641	450.32	450.32	0.00	450.32	Suitable Suits      	New York City       	NY	10171	CG	E
16	1363208	4561143213632074	0	1100	149497	38	3/18/1995	045720	27.14	27.14	0.00	922.01	Harry's Hardware    	Chicago             	IL	60627	CG	E
1	1363370	4561143213633704	0	?	195106	0	1/3/1995	?	123.67	119.52	4.15	175.20	?	?	?	?	PM	M
16	1363209	4561143213632094	0	400	150489	35	6/5/1995	140338	50.27	50.27	0.00	1509.93	Serbio's Service St 	Detroit             	MI	48207	CG	E
1	1363382	4561143213633824	1	?	196605	15	3/8/1995	120719	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
16	1363210	4561143213632104	0	100	150717	26	6/14/1995	231511	336.05	336.05	0.00	838.07	Sushi To Go         	New Orleans         	LA	70167	CG	E
1	1363383	4561143213633834	0	?	197123	0	1/2/1995	?	712.49	697.42	15.07	372.51	?	?	?	?	PM	M
16	1363211	4561143213632114	0	400	151063	40	6/30/1995	065223	161.01	161.01	0.00	1659.81	Filbert's Filling St	San Francisco       	CA	94145	CG	E
1	1363384	4561143213633844	0	300	197225	37	1/1/1995	084315	452.34	452.34	0.00	6993.43	Rent-a-Wreck        	Fort Worth          	TX	76196	CG	E
16	1363212	4561143213632124	1	?	151163	36	5/5/1995	201658	195.67	167.57	28.10	2413.27	?	?	?	?	PM	C
1	1363385	4561143213633854	0	?	197689	0	1/7/1995	?	846.22	834.47	11.75	0.00	?	?	?	?	PM	M
16	1363213	4561143213632134	0	?	151653	0	7/3/1995	?	1052.18	1038.21	13.97	861.79	?	?	?	?	PM	M
1	1363388	4561143213633874	0	700	197796	31	1/3/1995	204846	88.07	88.07	0.00	945.45	Soupy's Supermarket 	Detroit             	MI	48212	CG	E
16	1363215	4561143213632154	0	200	152742	28	5/17/1995	182643	713.54	713.54	0.00	1594.05	Larry's Luggage     	New York City       	NY	10062	CG	E
1	1363390	4561143213633904	0	500	198805	32	4/24/1995	183510	90.42	90.42	0.00	90.42	Puddle Jump Airline 	New York City       	NY	10205	CG	E
16	1363216	4561143213632164	0	?	152956	0	3/7/1995	?	101.18	89.35	11.83	910.65	?	?	?	?	PM	M
1	1363392	4561143213633924	0	400	199546	40	1/1/1995	214202	165.23	165.23	0.00	1000.00	Serbio's Service St 	New York City       	NY	10020	CG	E
16	1363217	4561143213632174	0	?	154249	0	3/2/1995	?	214.83	212.27	2.56	551.63	?	?	?	?	PM	M
1	1363393	4561143213633934	0	100	199862	38	6/13/1995	094903	108.30	108.30	0.00	108.30	Dale's Donuts       	New York City       	NY	10231	CG	E
16	1363218	4561143213632184	0	100	154511	30	3/5/1995	233350	132.25	132.25	0.00	1065.32	Haveacow Steakhouse 	San Diego           	CA	92138	CG	E
1	1363394	4561143213633944	0	700	201051	22	6/17/1995	132537	120.12	120.12	0.00	120.12	Ferd's Food Store   	Los Angeles         	CA	90146	CG	E
16	1363222	4561143213632224	0	?	156248	0	4/6/1995	?	666.28	666.28	0.00	46.11	?	?	?	?	PM	M
1	1363395	4561143213633954	0	?	201144	0	1/2/1995	?	1467.07	1431.48	35.59	1641.29	?	?	?	?	PM	M
16	1363223	4561143213632234	0	?	156539	0	4/5/1995	?	196.17	191.16	5.01	734.19	?	?	?	?	PM	M
1	1363398	4561143213633984	0	500	201376	43	2/13/1995	102309	238.15	238.15	0.00	238.15	Icarus Airlines     	Omaha               	NB	68178	CG	E
16	1363227	4561143213632274	0	?	157113	0	9/2/1995	?	154.96	154.96	0.00	0.00	?	?	?	?	PM	M
1	1363399	4561143213633994	0	?	201512	0	1/2/1995	?	237.73	231.70	6.03	196.61	?	?	?	?	PM	M
16	1363229	4561143213632294	0	400	157567	30	4/5/1995	045808	85.47	85.47	0.00	848.99	Ollie's Oil Co.     	Louisville          	KY	40250	CG	E
1	1363402	4561143213634024	0	500	202954	34	1/1/1995	084153	80.59	80.59	0.00	1200.00	Wing-and-Prayer Air 	New York City       	NY	10229	CG	E
16	1363232	4561143213632324	0	1100	158164	24	10/15/1995	134319	129.38	129.38	0.00	730.42	Paul's Plumbing     	New York City       	NY	10080	CG	E
1	1363408	4561143213634084	0	?	204343	0	1/2/1995	?	87.78	75.59	12.19	790.02	?	?	?	?	PM	M
16	1363234	4561143213632344	0	1100	158441	37	11/28/1995	112420	66.60	66.60	0.00	1827.07	Linda's Lighting    	Memphis             	TN	38135	CG	E
1	1363409	4561143213634094	0	?	205024	0	1/2/1995	?	991.31	977.54	13.77	0.00	?	?	?	?	PM	M
16	1363236	4561143213632364	0	1100	159280	39	3/10/1995	010512	188.05	188.05	0.00	840.98	Harry's Hardware    	Los Angeles         	CA	90038	CG	E
1	1363414	4561143213634144	0	?	205471	0	1/7/1995	?	83.44	79.66	3.78	188.55	?	?	?	?	PM	M
16	1363243	4561143213632434	0	300	161574	36	4/30/1995	125501	199.64	199.64	0.00	715.82	Acme Car Rental     	St Louis            	MO	63102	CG	E
1	1363420	4561143213634204	0	?	206081	0	1/3/1995	?	41.22	39.45	1.77	85.88	?	?	?	?	PM	M
16	1363247	4561143213632474	0	1100	162158	39	3/10/1995	190317	21.25	21.25	0.00	915.91	Harry's Hardware    	Toledo              	OH	43601	CG	E
1	1363421	4561143213634214	0	900	206267	37	1/5/1995	203309	41.14	41.14	0.00	2869.30	PCs-R-Us            	Oakland             	CA	94644	CG	E
16	1363252	4561143213632524	0	300	165315	34	6/17/1995	184923	39.23	39.23	0.00	1000.00	Rent-a-Wreck        	Los Angeles         	CA	90172	CG	E
1	1363422	4561143213634224	0	?	206657	0	1/2/1995	?	179.71	154.75	24.96	1617.36	?	?	?	?	PM	M
16	1363253	4561143213632534	0	100	165493	18	4/8/1995	120311	434.62	434.62	0.00	1238.93	Dale's Donuts       	Chicago             	IL	60614	CG	E
1	1363426	4561143213634264	0	?	206826	0	1/7/1995	?	314.00	288.53	25.47	1519.87	?	?	?	?	PM	M
16	1363254	4561143213632544	0	?	165707	0	4/2/1995	?	1000.00	1000.00	0.00	0.00	?	?	?	?	PM	M
1	1363427	4561143213634274	0	?	206915	26	1/4/1995	125348	261.14	224.87	36.27	2350.24	?	?	?	?	PM	E
16	1363257	4561143213632574	200	?	166537	44	4/4/1995	110252	0.00	0.00	0.00	541.92	?	?	?	?	IQ	K
1	1363429	4561143213634294	0	200	207617	30	1/1/1995	031754	56.03	56.03	0.00	3000.00	Llama World         	Dallas              	TX	75298	CG	E
16	1363261	4561143213632614	0	700	166875	43	5/5/1995	205539	38.54	38.54	0.00	39.78	Soupy's Supermarket 	New York City       	NY	10193	CG	E
1	1363433	4561143213634334	1	?	207760	36	1/1/1995	101321	587.48	579.32	8.16	0.00	?	?	?	?	PM	C
16	1363263	4561143213632634	0	1300	167694	38	5/29/1995	141754	133.39	133.39	0.00	564.58	Carl's Car Showroom 	Jersey City         	NJ	07304	CG	E
1	1363436	4561143213634354	0	1300	208162	24	1/5/1995	224814	229.15	229.15	0.00	764.86	Arnie's Auto Parts  	Memphis             	TN	38137	CG	E
16	1363264	4561143213632644	0	1000	167853	20	2/17/1995	071057	117.69	117.69	0.00	731.36	Gilligan's Island   	Jersey City         	NJ	07309	CG	E
1	1363439	4561143213634384	0	500	209031	25	1/2/1995	160226	234.57	234.57	0.00	1253.49	Wing-and-Prayer Air 	Corpus Christi      	TX	78469	CG	E
16	1363265	4561143213632654	0	100	168603	17	8/21/1995	195245	72.58	72.58	0.00	610.19	Zorba's Hideaway    	Buffalo             	NY	14217	CG	E
1	1363441	4561143213634414	0	?	209591	0	1/4/1995	?	866.19	854.16	12.03	0.00	?	?	?	?	PM	M
16	1363271	4561143213632714	0	200	171437	28	5/11/1995	145817	94.74	94.74	0.00	512.36	Tollie's Toys       	Fort Worth          	TX	76194	CG	E
1	1363444	4561143213634444	0	900	210252	21	3/19/1995	131213	48.60	48.60	0.00	48.60	Surplus Servers     	Sacramento          	CA	94254	CG	E
16	1363275	4561143213632754	0	100	172254	27	4/17/1995	205730	162.58	162.58	0.00	910.24	Fifi's Cabaret      	Kansas City         	MO	64107	CG	E
1	1363447	4561143213634474	0	700	211125	20	10/6/1995	090701	130.01	130.01	0.00	130.01	Gary's Grocery      	New York City       	NY	10178	CG	E
16	1363282	4561143213632824	0	200	173936	44	6/7/1995	221402	231.49	231.49	0.00	276.19	Jerry's Jewelry     	Washington          	DC	20195	CG	E
1	1363448	4561143213634484	0	900	211495	25	1/10/1995	181400	231.44	231.44	0.00	231.44	Mainframe Mania     	Los Angeles         	CA	90019	CG	E
16	1363283	4561143213632834	0	900	174062	31	9/11/1995	105825	19.12	19.12	0.00	1021.78	Network Works       	New York City       	NY	10117	CG	E
1	1363449	4561143213634494	0	?	212035	0	1/1/1995	?	1005.84	991.87	13.97	0.00	?	?	?	?	PM	M
16	1363284	4561143213632844	0	1200	174257	36	4/24/1995	145058	174.56	174.56	0.00	318.40	Sherry's Shoes      	Miami               	FL	33133	CG	E
1	1363454	4561143213634544	0	?	213045	0	1/5/1995	?	1815.88	1784.95	30.93	885.32	?	?	?	?	PM	M
16	1363287	4561143213632874	0	100	174894	28	6/15/1995	010805	13.54	13.54	0.00	878.91	Zorba's Hideaway    	Cincinnati          	OH	45235	CG	E
1	1363455	4561143213634554	0	100	213367	22	11/20/1995	054727	157.23	157.23	0.00	157.23	Dale's Donuts       	New York City       	NY	10158	CG	E
16	1363289	4561143213632884	0	1200	174994	36	4/19/1995	143213	226.48	226.48	0.00	2100.00	April-May Dept Store	Fresno              	CA	93785	CG	E
1	1363459	4561143213634594	0	1200	214084	29	10/14/1995	092548	210.08	210.08	0.00	210.08	Sherry's Shoes      	Portland            	OR	97270	CG	E
16	1363291	4561143213632914	0	900	175514	20	7/29/1995	163026	139.40	139.40	0.00	1943.08	Network Works       	Fort Worth          	TX	76194	CG	E
1	1363461	4561143213634614	0	?	214245	0	1/3/1995	?	860.83	842.58	18.25	733.09	?	?	?	?	PM	M
16	1363294	4561143213632944	0	1100	175891	23	12/29/1995	204331	38.47	38.47	0.00	2278.00	Harry's Hardware    	Riverside           	CA	92509	CG	E
1	1363462	4561143213634624	0	?	214879	0	1/5/1995	?	214.13	181.44	32.69	2640.99	?	?	?	?	PM	M
16	1363295	4561143213632954	0	700	175949	42	6/28/1995	024901	72.82	72.82	0.00	1000.00	Mary's Market       	Phoenix             	AZ	85042	CG	E
1	1363467	4561143213634674	0	?	215351	0	1/1/1995	?	570.52	553.71	16.81	640.18	?	?	?	?	PM	M
16	1363296	4561143213632964	0	100	176120	36	2/26/1995	095211	151.36	151.36	0.00	1076.91	Carol's Café        	Wichita             	KS	67228	CG	E
1	1363468	4561143213634684	0	400	216078	43	11/17/1995	141205	335.81	335.81	0.00	335.81	Serbio's Service St 	Lexington           	KY	40550	CG	E
16	1363303	4561143213633034	0	100	179615	44	7/22/1995	165114	81.55	81.55	0.00	327.83	Haveacow Steakhouse 	Kansas City         	MO	64157	CG	E
1	1363470	4561143213634704	0	1100	216451	38	6/8/1995	074448	236.55	236.55	0.00	236.55	Linda's Lighting    	Miami               	FL	33255	CG	E
16	1363306	4561143213633064	0	300	181236	28	6/27/1995	102144	106.78	106.78	0.00	184.67	Acme Car Rental     	Sacramento          	CA	94284	CG	E
1	1363471	4561143213634714	0	100	216807	22	7/15/1995	190127	118.20	118.20	0.00	118.20	Lisa's Pasta Bar    	Miami               	FL	33132	CG	E
16	1363307	4561143213633074	0	?	181705	0	4/1/1995	?	728.87	726.81	2.06	58.10	?	?	?	?	PM	M
1	1363474	4561143213634744	0	1100	217194	33	7/1/1995	024556	180.65	180.65	0.00	180.65	Harry's Hardware    	Sacramento          	CA	94263	CG	E
16	1363308	4561143213633084	0	900	182072	19	2/18/1995	135923	189.60	189.60	0.00	956.83	Surplus Servers     	New York City       	NY	10066	CG	E
1	1363475	4561143213634754	1	?	217443	37	1/1/1995	142243	2381.70	2341.13	40.57	1161.30	?	?	?	?	PM	C
16	1363312	4561143213633124	0	900	182603	36	10/13/1995	113531	134.31	134.31	0.00	1758.44	Surplus Servers     	Los Angeles         	CA	90114	CG	E
1	1363482	4561143213634824	0	400	219157	20	1/3/1995	102058	82.09	82.09	0.00	3000.00	Filbert's Filling St	Denver              	CO	80253	CG	E
16	1363313	4561143213633134	0	?	182655	0	8/4/1995	?	190.59	190.26	0.33	58.53	?	?	?	?	PM	M
1	1363483	4561143213634834	0	400	219348	44	1/3/1995	112332	13.58	13.58	0.00	959.84	Serbio's Service St 	Washington          	DC	20223	CG	E
16	1363314	4561143213633144	1	?	182813	29	3/5/1995	005436	0.00	0.00	0.00	0.00	?	?	?	?	IQ	V
